Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	stationaryDist[1]	stationaryDist[2]	tree_length
7488	-30.97115	-47.85704	16.88589	0.00662891	0.0844767	0.0167307	0.0086878	0.0917609	0.0118136	0.0147921	0.0407479	0.0242868	0.0422043	0.0571736	0.0261415	0.013693	0.00155127	0.0573408	0.0812507	0.0774316	0.148282	0.155175	0.02639	0.00469042	3.18885	0.270385	1.213006	0.7869944	0.839083	0.917993	0.973658	1.02705	1.08933	1.19178	0.1268591	0.648797	3.931248	0.00668743	0.0852224	0.0168784	0.00876449	0.092571	0.0119178	0.0149227	0.0411076	0.0245012	0.0425769	0.0576783	0.0263723	0.0138138	0.00156497	0.057847	0.081968	0.0781152	0.149591	0.156545	0.026623	0.00473183	0.393497	0.606503	0.9912492
7524	-28.76853	-46.45639	17.68786	0.00750537	0.0851736	0.0142194	0.000796886	0.152745	0.0210998	0.0290213	0.04384	0.00264281	0.0956814	0.552037	0.000397462	0.0104157	0.0745748	0.0285934	0.0881552	0.0191879	0.0717064	0.205433	0.0282855	0.0010448	1.87909	0.706969	1.145558	0.8544419	0.684919	0.831459	0.944043	1.05927	1.20271	1.46003	0.2736491	0.7458739	0.8859848	0.00489729	0.0555762	0.00927824	0.000519972	0.0996669	0.0137677	0.0189365	0.0286058	0.00172444	0.0624325	0.360206	0.000259346	0.00679627	0.0486604	0.0186573	0.0575216	0.0125202	0.0467888	0.134046	0.0184564	0.000681738	0.427221	0.572779	1.532556
7560	-28.90996	-47.25074	18.34077	0.0276924	0.125141	0.0039516	0.0414464	0.0638995	0.00581965	0.0029407	0.00765616	0.000873434	0.0375323	0.026568	0.258934	0.0383213	0.0584589	0.00995599	0.0423063	0.00400275	0.00300849	0.0162175	0.00233158	0.0914935	0.382408	1.20586	0.4328941	1.567106	0.86875	0.933682	0.978819	1.02164	1.07103	1.15108	0.1017357	3.620067	0.1057079	0.0318835	0.14408	0.00454965	0.0477191	0.0735703	0.00670041	0.00338576	0.00881487	0.00100562	0.0432126	0.0305888	0.298121	0.0441209	0.0673063	0.0114628	0.0487091	0.00460854	0.00346381	0.0186719	0.00268445	0.10534	0.783553	0.216447	0.8685508
7596	-33.9047	-52.08515	18.18045	0.0687242	0.0179619	0.0197915	0.00215583	0.0467508	0.00422108	0.0115618	2.85664e-05	0.0263123	0.0258947	0.0111316	0.0136136	0.0143741	0.00753042	0.0221244	0.0473844	0.0401904	0.000942619	0.00714049	0.00442192	0.0346208	0.197635	1.26745	1.000801	0.9991986	0.0491747	0.230122	0.632329	1.58146	4.34551	20.3357	2.178156	0.9983986	0.05197692	0.160993	0.0420774	0.0463635	0.00505024	0.109518	0.00988827	0.0270847	6.69194e-05	0.0616389	0.0606608	0.0260768	0.031891	0.0336727	0.0176407	0.0518285	0.111002	0.0941498	0.00220817	0.0167273	0.0103588	0.0811024	0.499599	0.500401	0.4268774
7632	-31.56817	-48.16937	16.60121	0.0820512	0.038923	0.0456206	0.00575841	0.0454381	0.00148404	0.0378221	0.000138212	0.0118123	0.0328899	0.0683715	0.0878273	0.00908961	0.0350238	0.0139149	0.13689	0.00432425	0.164743	0.016408	0.00493218	0.102192	1.09175	0.969417	0.3522595	1.647741	0.396403	0.63681	0.86867	1.15119	1.57033	2.52269	0.6690738	4.677633	0.3753968	0.0867665	0.0411598	0.0482423	0.00608933	0.0480493	0.00156932	0.0399957	0.000146154	0.0124911	0.03478	0.0723006	0.0928746	0.00961197	0.0370365	0.0147145	0.144757	0.00457276	0.174211	0.0173509	0.00521562	0.108065	0.82387	0.17613	0.9456555
7668	-36.3744	-50.91235	14.53795	0.0453993	0.0307483	0.0483304	0.00346122	0.0767527	0.0132222	0.0234372	0.00106761	0.010315	0.02346	0.0437132	0.0238957	0.00376492	0.00754923	0.0593774	0.0477072	0.0041187	0.00319394	0.0787474	0.000634455	0.00572326	3.18638	0.271205	1.156441	0.8435591	0.0250361	0.165568	0.570605	1.75253	6.0398	39.9423	2.666269	0.7294442	3.916322	0.0818566	0.0554404	0.0871416	0.00624072	0.138388	0.0238402	0.0422582	0.00192494	0.0185983	0.0422993	0.0788166	0.0430849	0.0067883	0.0136116	0.10706	0.0860179	0.00742617	0.0057588	0.141985	0.00114395	0.0103193	0.42178	0.57822	0.5546195
7704	-30.84087	-46.89704	16.05617	0.00325715	0.12597	0.00632351	0.0450951	0.0905372	0.0300235	0.0194866	0.00618079	0.00144063	0.00443627	0.0579205	0.0062553	0.0405909	0.0313584	0.0229141	0.0855452	0.0243012	0.0437541	0.00452534	0.217934	0.00619188	2.58732	0.470894	0.8910793	1.108921	0.147574	0.3933	0.747414	1.33795	2.54259	6.77625	1.383538	1.244469	1.831493	0.00372654	0.144124	0.00723479	0.0515938	0.103584	0.0343502	0.0222948	0.0070715	0.00164823	0.00507558	0.0662675	0.00715675	0.0464404	0.0358775	0.0262162	0.0978731	0.0278032	0.0500595	0.00517748	0.249341	0.00708419	0.55446	0.44554	0.8740418
7740	-30.153	-46.03156	15.87856	0.00600863	0.193963	0.0429284	0.0117733	0.0773538	0.0777238	0.0518374	0.0145097	0.000263537	0.0833939	0.0494767	0.207313	0.0678361	0.056817	0.12381	0.330014	0.00689415	0.13696	0.0695136	0.0919421	0.0182907	1.12863	0.957124	0.3338906	1.666109	0.644076	0.806897	0.935253	1.06923	1.23932	1.55261	0.3181063	4.989986	0.3930621	0.00349619	0.112859	0.0249784	0.00685044	0.0450092	0.0452244	0.0301622	0.00844261	0.000153342	0.0485237	0.0287886	0.120627	0.0394712	0.0330596	0.0720402	0.192022	0.00401144	0.079692	0.0404473	0.0534975	0.0106427	0.833055	0.166945	1.718623
7776	-33.99651	-51.12701	17.13051	0.101216	0.0588874	0.188136	0.0597628	0.11174	0.0405321	0.055806	0.0167011	0.0627358	0.129249	0.060167	0.034963	0.0297199	0.0965957	0.186069	0.106525	0.00476931	0.0156038	0.0261412	0.0787829	0.0543219	2.48527	0.504909	1.303654	0.6963461	0.500509	0.713514	0.900045	1.11106	1.40151	1.99797	0.5004576	0.5341495	1.64074	0.0666586	0.038782	0.123902	0.0393584	0.0735893	0.0266935	0.0367526	0.010999	0.0413164	0.0851202	0.0396246	0.0230258	0.0195728	0.0636158	0.122541	0.070155	0.00314096	0.0102763	0.017216	0.0518847	0.0357752	0.348173	0.651827	1.518424
7812	-34.26773	-49.09915	14.83142	0.0796316	0.0300031	0.0229899	0.0270894	0.0545197	0.0939057	0.0177046	0.00352008	0.0227622	0.0406634	0.0589703	0.0118569	0.0646122	0.0051209	0.0326156	0.0568527	0.000555193	0.0729028	0.00510438	0.0231302	0.00815685	2.88068	0.373105	0.5263211	1.473679	0.150142	0.396623	0.749379	1.33444	2.52128	6.66035	1.371063	2.799962	2.57361	0.108687	0.0409505	0.0313783	0.0369736	0.0744126	0.12817	0.0241645	0.00480447	0.0310676	0.0555005	0.0804872	0.0161831	0.0881876	0.00698939	0.0445162	0.0775969	0.000757769	0.0995033	0.00696685	0.0315699	0.0111331	0.736839	0.263161	0.7326676
7848	-29.81234	-46.2584	16.44606	0.0443437	0.0104186	0.0131113	0.010382	0.0365211	0.0252263	0.0139515	0.00518773	0.00508929	0.00163527	0.0014787	0.0264844	0.0126713	0.0885256	0.0235994	0.0931561	0.0175726	0.0663025	0.00228138	0.0219921	0.0253967	0.601272	1.13291	0.2277594	1.772241	0.315508	0.569726	0.83902	1.19187	1.75523	3.16949	0.8341112	7.781195	0.1769108	0.0813157	0.0191052	0.024043	0.019038	0.066971	0.046259	0.0255837	0.00951305	0.00933254	0.00299869	0.00271158	0.0485661	0.0232362	0.162335	0.0432757	0.170826	0.032224	0.121583	0.00418351	0.0403281	0.0465714	0.88612	0.11388	0.5453277
7884	-29.88308	-47.81219	17.92911	0.106011	0.155242	0.00565875	0.0213959	0.174773	0.0983731	0.0246456	0.185725	0.0144491	0.0559799	0.00395269	0.0290342	0.0722561	0.093238	0.0831571	0.0918025	0.0978142	0.251428	0.00872176	0.123159	0.014457	0.80606	1.06465	0.9007377	1.099262	0.642986	0.806231	0.935012	1.06951	1.24034	1.55524	0.3193306	1.220402	0.2523719	0.0619487	0.0907172	0.00330675	0.0125029	0.10213	0.0574853	0.0144019	0.10853	0.00844345	0.0327124	0.00230979	0.0169664	0.0422236	0.0544845	0.0485937	0.0536457	0.0571587	0.146925	0.00509664	0.0719692	0.00844807	0.549631	0.450369	1.711275
7920	-34.33722	-53.39415	19.05693	0.0531322	0.0290159	0.0842998	0.0113411	0.0551907	0.0208719	0.017112	0.124811	0.0219109	0.00564318	0.0167837	0.156771	0.00622871	0.10539	0.0741251	0.0854391	0.0227235	0.0748979	0.0110965	0.0369878	0.0140682	0.595177	1.13494	1.25079	0.7492097	0.26642	0.524623	0.817707	1.22293	1.90613	3.75347	0.9563888	0.5989891	0.174804	0.051693	0.02823	0.0820164	0.0110339	0.0536958	0.0203065	0.0166485	0.12143	0.0213174	0.00549033	0.0163291	0.152525	0.00606	0.102535	0.0721173	0.0831248	0.022108	0.0728692	0.010796	0.0359859	0.0136872	0.374605	0.625395	1.02784
7956	-32.13283	-46.26146	14.12863	0.166317	0.0402182	0.00616611	0.000966174	0.00841711	0.00418528	0.00085271	0.0365822	0.0026291	0.0333603	0.0444644	0.0689505	0.0741357	0.0993515	0.138912	0.00703373	0.0255357	0.0030124	0.000601148	0.0116003	0.00768146	3.58702	0.137661	1.087664	0.9123362	0.0970792	0.320641	0.701273	1.42598	3.11875	10.3009	1.686362	0.8388035	8.685619	0.212961	0.0514976	0.00789542	0.00123714	0.0107777	0.00535906	0.00109186	0.0468418	0.00336644	0.0427164	0.0569347	0.0882879	0.0949274	0.127215	0.177871	0.00900637	0.0326973	0.00385724	0.000769743	0.0148537	0.00983575	0.456168	0.543832	0.7809731
7992	-36.22125	-49.06449	12.84323	0.0343265	0.308932	0.00478276	0.0818589	0.438599	0.0367815	0.0137377	0.0486744	0.0666807	0.0659611	0.0454213	0.268755	0.0712241	0.156994	0.176371	0.0545502	0.0156481	0.0420558	0.0212646	0.0904666	0.0109694	3.48099	0.173002	0.6645771	1.335423	0.307862	0.562951	0.835894	1.19632	1.77635	3.2482	0.851849	2.009433	6.707026	0.0167116	0.150401	0.00232845	0.0398523	0.213529	0.0179068	0.00668811	0.0236967	0.032463	0.0321126	0.022113	0.130841	0.0346749	0.0764311	0.0858646	0.0265573	0.00761815	0.0204745	0.0103525	0.044043	0.00534035	0.667711	0.332289	2.054055
8028	-32.4919	-50.89842	18.40652	0.0258611	0.0461541	0.00279272	0.0634381	0.106243	0.0160548	0.0151874	0.037667	0.0254334	0.0465895	0.137569	0.0397081	0.0168887	0.0569348	0.0142592	0.00924805	0.0107544	0.0132357	0.0470304	0.0189229	0.0991738	1.39772	0.867427	1.429775	0.5702247	0.1619	0.411479	0.758025	1.31922	2.43026	6.17664	1.316545	0.3988212	0.5371126	0.0304554	0.0543535	0.00328886	0.0747081	0.125117	0.018907	0.0178855	0.0443586	0.0299517	0.0548662	0.162009	0.0467623	0.0198891	0.0670495	0.0167924	0.010891	0.0126649	0.0155871	0.0553855	0.0222846	0.116792	0.285112	0.714888	0.8491464
8064	-35.76414	-51.834	16.06986	0.0620953	0.167105	0.00654912	0.105273	0.15822	0.015622	0.0142219	0.0744664	0.0611949	0.0103344	0.147801	0.119504	0.090106	0.0475711	0.0496319	0.225296	0.186639	0.00496573	0.290644	0.0138874	0.142154	2.31951	0.560162	1.179444	0.8205559	0.311882	0.566524	0.837546	1.19396	1.76515	3.20634	0.8424687	0.6957141	1.380264	0.0311523	0.0838339	0.0032856	0.0528137	0.0793765	0.00783731	0.00713491	0.0373587	0.0307006	0.00518462	0.0741497	0.0599535	0.0452049	0.0238657	0.0248996	0.113028	0.0936339	0.00249123	0.145812	0.0069671	0.0713166	0.410278	0.589722	1.993282
8100	-29.60732	-46.79789	17.19057	0.0150062	0.104649	0.0121276	0.146038	0.0138819	0.0381598	0.0980958	0.0188698	0.186893	0.00270341	0.205116	0.0669549	0.026542	0.0107699	0.131903	0.0748569	0.0353355	0.0458268	0.220856	0.041203	0.0950991	1.99369	0.66877	0.9634781	1.036522	0.735107	0.860635	0.954256	1.04794	1.16193	1.36035	0.2225162	1.075813	0.9937089	0.00943258	0.06578	0.00762318	0.0917968	0.00872587	0.0239865	0.061661	0.0118612	0.117477	0.00169931	0.128932	0.0420865	0.0166838	0.00676973	0.0829117	0.0470536	0.0222112	0.0288058	0.138825	0.0258994	0.0597774	0.518261	0.481739	1.590888
8136	-37.6292	-50.6382	13.009	0.03	0.429164	0.0950612	0.121434	0.107101	0.0564053	0.118624	0.189841	0.0584165	0.222024	0.0689044	0.155744	0.317519	0.176994	0.0322699	0.263082	0.0361842	0.17282	0.319957	0.0158873	0.288894	2.97281	0.342396	0.9849936	1.015006	0.442761	0.672103	0.883412	1.13198	1.48787	2.25856	0.5891027	1.03047	2.894129	0.00915661	0.13099	0.0290146	0.0370639	0.0326894	0.017216	0.0362065	0.0579433	0.0178299	0.0677661	0.021031	0.0475361	0.096913	0.0540222	0.0098494	0.0802978	0.0110441	0.052748	0.0976572	0.00484911	0.0881763	0.507503	0.492497	3.276327
8172	-30.54622	-46.47571	15.9295	0.139724	0.232971	0.101037	0.0291399	0.070328	0.0881019	0.136602	0.0531213	0.0630965	0.0304653	0.0730042	0.0295418	0.0848632	0.0549195	0.0450503	0.192048	0.20544	0.0711159	0.00499663	0.00940647	0.0157487	1.93201	0.689331	0.607824	1.392176	0.494999	0.709672	0.89853	1.11293	1.4091	2.02021	0.5084614	2.290426	0.9342419	0.0807316	0.134609	0.0583785	0.0168369	0.0406351	0.0509047	0.0789276	0.0306932	0.0364568	0.0176027	0.0421814	0.0170691	0.0490335	0.0317321	0.0260298	0.110964	0.118702	0.0410903	0.00288702	0.005435	0.00909949	0.696088	0.303912	1.73072
8208	-33.10965	-50.49614	17.38649	0.042956	0.0580423	0.0121822	0.0393299	0.254789	0.0543989	0.207181	0.0383828	0.012443	0.153078	0.0849374	0.122193	0.0714772	0.0641176	0.0291086	0.347361	0.129424	0.02296	0.150731	0.055756	0.0368611	1.24385	0.918716	1.20671	0.7932901	0.414353	0.650714	0.874543	1.14345	1.53677	2.4134	0.6370512	0.6573991	0.4513002	0.0216108	0.0292006	0.00612877	0.0197865	0.128182	0.0273676	0.104231	0.0193101	0.00625996	0.0770121	0.0427313	0.0614742	0.0359596	0.032257	0.0146443	0.174755	0.065112	0.011551	0.0758316	0.0280504	0.0185445	0.396645	0.603355	1.987709
8244	-32.02879	-50.8097	18.7809	0.0862108	0.221729	0.0164225	0.0618699	0.115063	0.0514172	0.0388445	0.0553812	0.0517006	0.00866835	0.15495	0.0421388	0.0427734	0.0325489	0.0131811	0.149698	0.10551	0.0269665	0.274887	0.0866969	0.0890572	0.470352	1.17655	1.427664	0.5723356	0.317898	0.571827	0.839984	1.1905	1.74878	3.14566	0.8286547	0.4008894	0.1332576	0.0499566	0.128485	0.00951635	0.0358518	0.0666758	0.0297947	0.0225092	0.0320918	0.029959	0.00502305	0.0897888	0.0244182	0.0247859	0.0188611	0.00763804	0.0867454	0.0611396	0.0156263	0.159289	0.0502383	0.051606	0.286168	0.713832	1.725714
8280	-40.29379	-57.25295	16.95916	0.222729	0.129615	0.0131693	0.0867646	0.0181019	0.0796753	0.0167332	0.0976177	0.0121219	0.00106061	0.0488572	0.0933989	0.189967	0.00892757	0.118814	0.213247	0.102291	0.0707954	0.00543613	0.033199	0.155188	2.2774	0.574201	1.365699	0.6343006	0.354987	0.603444	0.854206	1.17068	1.65715	2.81701	0.7488647	0.4644511	1.322069	0.129666	0.0754579	0.00766679	0.0505118	0.0105384	0.0463846	0.00974159	0.0568301	0.007057	0.000617456	0.0284432	0.0543741	0.110593	0.00519737	0.0691702	0.124146	0.0595509	0.041215	0.00316476	0.0193275	0.0903456	0.31715	0.68285	1.717709
8316	-31.04842	-45.40114	14.35272	0.0784063	0.18955	0.0112315	0.0907024	0.110717	0.0832914	0.00221052	0.00954382	0.0288887	0.00922334	0.346288	0.209277	0.0596294	0.0253648	0.0919702	0.312172	0.0432299	0.157799	0.003642	0.260559	0.10316	3.22023	0.259923	0.8562416	1.143758	0.735089	0.860624	0.954252	1.04794	1.16195	1.36038	0.2225348	1.335789	4.129732	0.0352094	0.08512	0.00504367	0.0407311	0.0497188	0.0374031	0.000992666	0.00428578	0.0129729	0.00414187	0.155506	0.0939787	0.0267774	0.0113904	0.0413005	0.140185	0.019413	0.0708619	0.00163549	0.117007	0.0463254	0.571879	0.428121	2.226856
8352	-30.67912	-43.00412	12.32499	0.00863534	0.343779	0.00349327	0.043904	0.137379	0.0892004	0.152222	0.0715646	0.0358262	0.0112058	0.203172	0.2699	0.0657694	0.00939319	0.20305	0.0290538	0.0309225	0.034846	0.204303	0.241859	0.546387	3.4948	0.168402	0.9757212	1.024279	0.266113	0.524329	0.817563	1.22315	1.9072	3.7578	0.9572226	1.049766	6.917584	0.00315635	0.125656	0.00127684	0.0160476	0.0502142	0.0326041	0.0556394	0.0261579	0.013095	0.00409589	0.0742622	0.0986525	0.0240397	0.00343335	0.074218	0.0106196	0.0113026	0.0127367	0.074676	0.0884031	0.199713	0.512139	0.487861	2.735867
8388	-37.07456	-49.71814	12.64358	0.025928	0.0267364	0.00238338	0.00778874	0.00433066	0.00763545	0.00208853	0.00167475	0.00290293	0.0138245	0.0275914	0.00501374	0.00336873	0.00979483	0.00655692	0.00297403	0.00320976	0.00780901	0.0421526	0.014544	0.00804076	3.30954	0.230154	0.3739607	1.626039	0.0627349	0.259145	0.6562	1.52393	3.85885	15.9401	2.00206	4.348155	4.793225	0.114549	0.11812	0.0105296	0.0344103	0.0191327	0.0337331	0.00922704	0.00739896	0.012825	0.061076	0.121898	0.0221505	0.0148829	0.0432731	0.0289682	0.0131391	0.0141806	0.0344999	0.186228	0.0642546	0.0355237	0.81302	0.18698	0.2263491
8424	-34.86074	-47.93518	13.07444	0.134297	0.0964698	0.0596069	0.100693	0.174347	0.0943181	0.0066994	0.0623913	0.0523344	0.06985	0.196636	0.0200054	0.239239	0.0112936	0.220377	0.146724	0.00741203	0.17191	0.109175	0.0443961	0.194067	3.4755	0.174835	1.122214	0.8777859	0.145623	0.390756	0.745902	1.34066	2.55914	6.86704	1.393161	0.7821911	6.626243	0.0607061	0.0436073	0.0269441	0.0455163	0.07881	0.0426346	0.00302833	0.0282028	0.0236567	0.0315743	0.0888856	0.00904306	0.108143	0.00510506	0.0996169	0.0663236	0.00335046	0.0777084	0.0493506	0.0200684	0.0877243	0.438893	0.561107	2.212242
8460	-28.32403	-45.77875	17.45472	0.0629034	0.0659946	0.0167792	0.0326345	0.0670654	0.041964	0.0823517	0.0389109	0.00321553	0.00666755	0.0279688	0.116856	0.0145815	0.00252236	0.0812776	0.032761	0.00576153	0.08922	0.00813538	0.00143878	0.066229	1.49112	0.836292	0.7574377	1.242562	0.317786	0.571729	0.839939	1.19056	1.74908	3.14677	0.8289092	1.640481	0.5943391	0.0727007	0.0762733	0.0193926	0.0377173	0.0775109	0.0484999	0.0951781	0.0449714	0.00371635	0.00770603	0.032325	0.135056	0.0168525	0.00291522	0.0939366	0.0378635	0.00665889	0.103116	0.00940248	0.00166287	0.0765443	0.621281	0.378719	0.8652382
8496	-26.38577	-46.14946	19.76368	0.0710559	0.163904	0.0590431	0.0782881	0.125974	0.0325992	0.0817167	0.0299431	0.0472757	0.0173898	0.0682438	0.194507	0.128176	0.0831809	0.0480242	0.290722	0.0461472	0.143687	0.00469969	0.00029744	0.289998	0.322083	1.22597	1.6904	0.3096005	0.811087	0.902926	0.968644	1.03237	1.10751	1.23291	0.1513958	0.1831523	0.08757201	0.0354416	0.0817526	0.0294498	0.0390489	0.0628339	0.01626	0.0407591	0.0149352	0.0235804	0.00867376	0.034039	0.0970171	0.0639323	0.0414894	0.0239537	0.145008	0.0230175	0.0716688	0.00234413	0.000148358	0.144647	0.1548	0.8452	2.004873
8532	-30.9091	-48.75139	17.84229	0.176047	0.0243837	0.00947166	0.0834505	0.000354739	0.124466	0.214371	0.231469	0.00794711	0.0609271	0.180684	0.318443	0.0416262	0.290163	0.0263869	0.201202	0.351611	0.0426061	0.152994	0.0331979	0.369141	0.094837	1.30172	1.45841	0.5415897	0.566781	0.758124	0.917236	1.09023	1.31905	1.76435	0.4105455	0.3713562	0.02428503	0.0598607	0.00829112	0.00322062	0.0283754	0.000120621	0.0423217	0.0728919	0.0787058	0.00270223	0.0207168	0.0614374	0.108279	0.014154	0.0986631	0.00897226	0.0684141	0.119557	0.0144872	0.0520221	0.0112882	0.125518	0.270795	0.729205	2.940943
8568	-30.86144	-47.62144	16.76	0.0214757	0.0334295	0.034798	0.0402666	0.0336213	0.0303629	0.0234683	0.0205811	0.0253753	0.0134114	0.128388	0.0770453	0.0584122	0.140252	0.0612818	0.0357258	0.00382549	0.109	0.0544297	0.0676491	0.164131	2.98843	0.337189	1.027704	0.9722958	0.905008	0.952487	0.984928	1.0153	1.04988	1.10496	0.07217075	0.9460852	2.954256	0.0182472	0.028404	0.0295667	0.0342133	0.0285669	0.0257984	0.0199402	0.0174871	0.0215606	0.0113953	0.109087	0.0654629	0.049631	0.119167	0.0520692	0.030355	0.00325039	0.0926141	0.0462472	0.0574793	0.139457	0.486148	0.513852	1.176931
8604	-29.38382	-49.70605	20.32223	0.0382803	0.0155426	0.00358375	0.0239356	0.0254713	0.0343906	0.00122531	0.0122743	0.0110656	0.149748	0.0245333	0.00291191	0.0970588	0.0213073	0.10434	0.0382455	0.0019704	0.00408744	0.0165112	0.0316845	0.159792	0.20545	1.26485	1.588428	0.4115722	0.245815	0.504427	0.807753	1.238	1.98245	4.0681	1.014594	0.2591067	0.05414341	0.0467998	0.0190017	0.00438133	0.0292625	0.0311401	0.0420443	0.001498	0.015006	0.0135283	0.183075	0.0299933	0.00355998	0.11866	0.0260494	0.127561	0.0467572	0.00240892	0.00499712	0.0201859	0.038736	0.195354	0.205786	0.794214	0.8179592
8640	-27.58162	-47.48671	19.90508	0.04398	0.0461818	0.0711662	0.00922049	0.0422351	0.058184	0.00753592	0.0145808	0.00513652	0.0355498	0.058138	0.0489764	0.0590339	0.027124	0.00693132	0.0777422	0.00597012	0.0216873	0.0343947	0.00236866	0.220508	0.713201	1.0956	1.519463	0.4805369	0.428852	0.661722	0.879132	1.13749	1.51121	2.3318	0.6121808	0.3162544	0.2169894	0.0490495	0.0515051	0.0793694	0.0102833	0.0471034	0.0648907	0.00840458	0.0162615	0.00572859	0.0396476	0.0648395	0.0546218	0.0658387	0.0302506	0.00773028	0.0867034	0.00665829	0.0241871	0.0383593	0.00264169	0.245926	0.240268	0.759732	0.8966454
8676	-29.06094	-48.50767	19.44674	0.0399659	0.134715	0.0644048	0.0190329	0.0349912	0.0295409	0.00713156	0.019104	0.0236128	0.0153496	0.00829412	0.102124	0.0962547	0.00407002	0.00376209	0.0437805	0.0195254	0.0647285	0.00315411	0.0640696	0.0820845	0.197393	1.26754	0.7220633	1.277937	0.851291	0.924483	0.975801	1.0248	1.08169	1.17469	0.1164148	1.76984	0.05191005	0.0454315	0.153138	0.0732126	0.0216357	0.0397764	0.0335808	0.00810684	0.0217166	0.026842	0.0174487	0.00942839	0.11609	0.109418	0.00462662	0.00427658	0.0497678	0.0221956	0.0735804	0.00358545	0.0728315	0.0933101	0.638968	0.361032	0.8796965
8712	-32.28288	-48.63944	16.35656	0.0519462	0.0217167	0.00568523	0.0206606	0.0421991	0.00749496	0.0222853	0.00997868	0.0239128	0.0365891	0.103335	0.0108103	0.0100829	0.0322383	0.00149812	0.0271275	0.104498	0.0428622	0.004133	0.041798	0.0373725	3.10318	0.29894	1.360174	0.6398262	0.153318	0.400693	0.751769	1.33019	2.49567	6.52238	1.355927	0.4704003	3.460208	0.0789188	0.032993	0.00863724	0.0313884	0.0641105	0.0113866	0.0338567	0.01516	0.0363293	0.0555877	0.15699	0.0164235	0.0153183	0.0489777	0.002276	0.0412131	0.158757	0.0651181	0.00627902	0.0635012	0.0567778	0.319913	0.680087	0.6582236
8748	-32.08914	-47.7381	15.64895	0.239216	0.136922	0.0404551	0.00049854	0.00977169	0.0105352	0.0972062	0.106709	0.14197	0.0113803	0.306783	0.163656	0.145529	0.172255	0.0308928	0.177007	0.242108	0.310647	0.0353729	0.0591757	0.0597622	2.36116	0.546279	0.9852705	1.01473	0.923719	0.962041	0.988	1.01215	1.03946	1.08258	0.05737339	1.029899	1.440755	0.0957688	0.0548158	0.0161959	0.000199587	0.00391203	0.0042177	0.0389159	0.0427202	0.0568369	0.00455604	0.122819	0.0655188	0.0582616	0.068961	0.0123677	0.0708638	0.0969265	0.124366	0.0141613	0.0236906	0.0239254	0.507365	0.492635	2.497854
8784	-34.18268	-51.58092	17.39824	0.0418259	0.0529083	0.0012378	0.00752549	0.0397873	0.010984	0.00803999	0.0157851	0.00857999	0.0523623	0.0468402	0.10282	0.0298335	0.0313683	0.00536282	0.0427468	0.135973	0.011214	0.0295001	0.0512445	0.142848	1.39592	0.868026	1.393278	0.6067215	0.0450554	0.22051	0.623967	1.60265	4.53494	22.1949	2.241414	0.4354632	0.5360522	0.0481429	0.0608991	0.00142475	0.00866207	0.0457964	0.0126429	0.00925427	0.0181691	0.00987582	0.0602706	0.0539145	0.118349	0.0343392	0.0361058	0.00617276	0.0492028	0.156509	0.0129076	0.0339556	0.0589839	0.164422	0.303361	0.696639	0.868787
8820	-27.38894	-44.95	17.56106	0.00473109	0.0482607	0.00935506	0.000472217	0.0175607	0.00755387	0.0049465	0.00705834	0.0160866	0.0148323	0.0302929	0.0201542	0.00221957	0.0118638	0.00117301	0.0123504	0.0527308	0.0157226	0.000705811	0.0101127	0.0975741	1.25755	0.914149	0.9670103	1.03299	0.117222	0.351523	0.721682	1.38565	2.84477	8.53082	1.550032	1.06823	0.4585521	0.0122644	0.125106	0.0242511	0.00122413	0.0455226	0.0195819	0.0128228	0.0182974	0.0417014	0.0384498	0.0785284	0.0522457	0.0057538	0.0307547	0.00304079	0.0320159	0.136694	0.0407578	0.00182968	0.0262151	0.252942	0.516495	0.483505	0.3857573
