Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	stationaryDist[1]	stationaryDist[2]	tree_length
1332	-28.09382	-46.27559	18.18177	0.0173841	0.119084	0.00417891	0.0210797	0.113471	0.0224191	0.00732028	0.0505404	0.00789281	0.0443224	0.148993	0.00902883	0.0717285	0.530701	0.00418825	0.0328484	0.0123314	0.0107382	0.0813353	0.126088	0.498931	0.12966	1.29011	0.9656747	1.034325	0.383984	0.627001	0.864473	1.15677	1.59489	2.60428	0.6920893	1.071091	0.0335009	0.00898588	0.0615547	0.00216009	0.0108961	0.0586533	0.0115885	0.00378386	0.0261244	0.00407981	0.0229103	0.0770146	0.00466702	0.0370766	0.27432	0.00216491	0.0169794	0.0063741	0.00555058	0.0420424	0.0651749	0.257898	0.517163	0.482837	1.934605
1368	-30.04644	-47.42966	17.38322	0.0271896	0.0957958	0.00662056	0.0450161	0.0356951	0.00515124	0.0267318	0.0549084	0.120488	0.00640281	0.0964674	0.0332901	0.0205246	0.177969	0.0253531	0.0173986	0.0220291	0.0304359	0.0516653	0.0190539	0.0489059	1.26395	0.912018	0.6091686	1.390831	0.416041	0.652006	0.875084	1.14275	1.53373	2.40361	0.6341106	2.283163	0.461959	0.0281149	0.0990555	0.00684584	0.0465479	0.0369098	0.00532653	0.0276415	0.0567768	0.124588	0.00662069	0.09975	0.0344229	0.0212231	0.184025	0.0262158	0.0179907	0.0227787	0.0314716	0.0534233	0.0197022	0.05057	0.695416	0.304584	0.9670918
1404	-33.48632	-50.43957	16.95325	0.0368402	0.204441	0.0121331	0.121287	0.0917608	0.00736926	0.0777102	0.0927139	0.0328412	0.00232376	0.123234	0.0105504	0.00839344	0.117439	0.0698125	0.100191	0.00918632	0.276458	0.0637094	0.275227	0.013619	1.21592	0.928028	0.6906336	1.309366	0.607723	0.784355	0.927022	1.07872	1.27493	1.64549	0.3601146	1.895891	0.4367389	0.0210848	0.117008	0.00694414	0.0694162	0.0525176	0.00421766	0.044476	0.0530631	0.018796	0.00132996	0.0705307	0.00603833	0.00480383	0.0672139	0.0399559	0.0573424	0.00525762	0.158226	0.0364629	0.157521	0.00779457	0.654683	0.345317	1.74724
1440	-32.08586	-46.81898	14.73312	0.0831838	0.0748993	0.00915971	0.00133223	0.140144	0.00645318	0.062745	0.114222	0.00756813	0.0392987	0.0158623	0.0186175	0.00771761	0.289311	0.0995624	0.00399218	0.129316	0.12953	0.00925001	0.136841	0.0130933	2.44817	0.517277	0.4938824	1.506118	0.175258	0.4277	0.767224	1.3034	2.33809	5.70588	1.259223	3.049547	1.577601	0.0597543	0.0538032	0.00657979	0.000956996	0.100671	0.00463558	0.0450723	0.0820499	0.00543649	0.0282299	0.0113945	0.0133737	0.00554387	0.207824	0.0715197	0.00286774	0.0928926	0.0930465	0.00664466	0.0982985	0.00940544	0.753059	0.246941	1.392098
1476	-33.10891	-46.20375	13.09484	0.0188088	0.0668926	0.0104723	0.000194607	0.0840823	0.0123469	0.00982252	0.0222072	0.0188134	0.0326218	0.0115925	0.00900316	0.0186111	0.0665095	0.0417318	0.0061266	0.0363218	0.0599713	0.0031892	0.0429472	0.0667123	3.54147	0.152842	0.705445	1.294555	0.0506	0.233352	0.635084	1.5746	4.28538	19.7629	2.157496	1.83509	7.72361	0.0294356	0.104687	0.0163891	0.00030456	0.131589	0.0193229	0.0153722	0.0347542	0.0294429	0.0510531	0.0181422	0.0140899	0.0291264	0.104087	0.0653101	0.00958811	0.0568435	0.093855	0.00499108	0.0672122	0.104404	0.647278	0.352722	0.638979
1512	-37.96743	-51.72145	13.75402	0.098725	0.0789263	5.68578e-05	0.0108248	0.112744	0.100958	0.0956949	0.0483696	0.250047	0.037677	0.00600235	0.105125	0.0192402	0.0939451	0.0101958	0.49245	0.00795739	0.0457482	0.0733436	0.053895	0.249732	0.125473	1.29151	0.084693	1.915307	0.342514	0.593009	0.84957	1.17707	1.68631	2.91959	0.7747263	22.6147	0.03238409	0.0495692	0.0396284	2.8548e-05	0.00543505	0.0566083	0.0506904	0.0480478	0.0242861	0.125547	0.0189174	0.00301374	0.0527828	0.00966037	0.0471693	0.00511923	0.247256	0.00399536	0.0229699	0.0368254	0.0270603	0.125389	0.957653	0.0423465	1.99166
1548	-31.09457	-47.79435	16.69977	0.0986442	0.0634774	0.00578407	0.0281144	0.0313175	0.164141	0.0218156	0.214563	0.0408089	0.012873	0.090446	0.0823204	0.113456	0.0328812	0.0574907	0.435599	0.0880279	0.00316243	0.047902	0.0671265	0.243982	2.25926	0.580246	1.021558	0.9784419	0.934807	0.967656	0.989795	1.01031	1.03343	1.06974	0.04874619	0.9577937	1.297876	0.0507446	0.0326541	0.00297545	0.0144626	0.0161104	0.0844376	0.0112224	0.110376	0.0209929	0.00662215	0.0465273	0.0423473	0.0583641	0.0169148	0.0295744	0.224081	0.0452834	0.00162682	0.0246418	0.0345313	0.125509	0.489221	0.510779	1.943933
1584	-30.12888	-48.32313	18.19425	0.01295	0.0331787	0.00615538	0.00714042	0.0112265	0.00350093	0.0032283	0.0359709	0.00469961	0.0413709	0.0413022	0.0744294	0.00574598	0.0615736	0.00488969	0.0224319	0.0493611	0.00331406	0.0557763	0.00266701	0.0509217	1.59619	0.80127	1.352473	0.6475271	0.151225	0.398016	0.750199	1.33298	2.51246	6.61266	1.365867	0.4787727	0.6640254	0.0243497	0.0623853	0.0115739	0.013426	0.021109	0.00658275	0.00607012	0.0676356	0.0088366	0.077789	0.0776598	0.139948	0.0108041	0.115776	0.009194	0.0421783	0.0928129	0.00623137	0.104875	0.00501474	0.0957473	0.323764	0.676236	0.5318346
1620	-28.00646	-44.17895	16.17249	0.00699035	0.110141	0.00635887	0.0164585	0.0550739	0.0188068	0.0800524	0.10387	0.0409065	0.005286	0.083714	0.0854013	0.0191244	0.0487757	0.144097	0.0409439	0.0866833	0.110205	0.195321	0.136857	0.302432	2.3866	0.537801	0.9917525	1.008248	0.36313	0.610156	0.857159	1.16664	1.63893	2.75384	0.7324656	1.016632	1.479233	0.00411803	0.0648842	0.00374603	0.00969573	0.0324442	0.0110791	0.0471591	0.0611899	0.0240981	0.003114	0.0493161	0.0503101	0.0112662	0.0287339	0.084888	0.0241201	0.0510653	0.0649223	0.115064	0.0806226	0.178163	0.504124	0.495876	1.697498
1656	-27.43871	-45.37666	17.93795	0.010501	0.229468	0.0113305	0.0408505	0.184731	0.0307481	0.0263167	0.0272696	0.1034	0.0275231	0.257642	0.067259	0.0297743	0.0136328	0.137781	0.0125218	0.141023	0.140401	0.162941	0.060964	0.0982001	1.41337	0.862209	1.198322	0.8016783	0.793022	0.893061	0.96533	1.03592	1.11974	1.261	0.1676828	0.6690009	0.546415	0.00578799	0.126479	0.00624517	0.0225161	0.101821	0.0169478	0.0145053	0.0150305	0.0569924	0.0151703	0.142008	0.0370721	0.0164111	0.00751415	0.0759424	0.00690182	0.0777294	0.0773866	0.0898103	0.0336023	0.0541263	0.400839	0.599161	1.814278
1692	-29.94708	-46.62859	16.68151	0.398304	0.188847	0.0578028	0.00610841	0.0643853	0.0365466	0.186569	0.0656127	0.0692039	0.00074401	0.234656	0.0875198	0.0507306	0.303491	0.0480838	0.0526578	0.144306	0.20314	0.00034059	0.00695723	0.0791182	0.72582	1.09139	1.112144	0.887856	0.186469	0.440832	0.774497	1.29116	2.26844	5.36281	1.214386	0.7983282	0.2216801	0.174303	0.0826419	0.0252952	0.00267312	0.0281758	0.0159933	0.0816449	0.028713	0.0302845	0.000325588	0.102688	0.0382998	0.0222004	0.132812	0.0210421	0.0230438	0.0631501	0.0888965	0.000149047	0.00304457	0.0346232	0.443928	0.556072	2.285124
1728	-27.86395	-47.56208	19.69813	0.0638569	0.159433	0.0115743	0.0270532	0.0614293	0.0548262	0.0946704	0.0642249	0.00279854	0.0159129	0.0464396	0.120629	0.0340278	0.0272296	0.0228927	0.104943	0.0495891	0.283096	0.000647199	0.0135203	0.00623699	1.22702	0.924326	1.695942	0.3040576	0.672713	0.824199	0.941464	1.06218	1.2133	1.48652	0.2866504	0.1792854	0.4424927	0.0504786	0.126031	0.00914939	0.0213854	0.0485596	0.0433398	0.0748364	0.0507694	0.00221223	0.012579	0.0367102	0.0953567	0.0268988	0.0215249	0.0180966	0.0829566	0.0391999	0.223786	0.000511608	0.0106877	0.00493031	0.152029	0.847971	1.26503
1764	-36.82397	-51.02083	14.19686	0.020546	0.0234441	0.00122489	0.002885	0.00815967	9.26207e-05	0.0148238	0.00736543	0.0120499	0.00179523	0.00874616	0.00168636	0.0393749	0.000815418	0.00841039	0.018463	0.0142885	0.0448208	0.000530088	0.00818276	0.00330159	2.68027	0.439909	0.3807218	1.619278	0.1071	0.336377	0.711833	1.40482	2.97286	9.33707	1.61533	4.25318	2.030931	0.085251	0.0972758	0.00508238	0.0119706	0.0338566	0.000384308	0.0615077	0.0305611	0.0499982	0.0074489	0.0362902	0.00699714	0.163377	0.00338339	0.034897	0.0766079	0.0592866	0.185973	0.00219947	0.0339524	0.0136992	0.809639	0.190361	0.2410065
1800	-31.12213	-48.02816	16.90603	0.183953	0.131382	0.0611375	0.0051064	0.190826	0.0614877	0.012481	0.0395078	0.00917276	0.00322453	0.0608113	0.180124	0.0354067	0.124043	0.127333	0.0668088	0.00791472	0.0351549	0.0795217	0.0261501	0.034157	2.62711	0.45763	1.044887	0.9551135	0.850695	0.924167	0.975697	1.02491	1.08206	1.17551	0.1169216	0.9140835	1.913562	0.124655	0.0890303	0.0414294	0.00346032	0.129312	0.0416667	0.00845767	0.0267722	0.00621585	0.00218508	0.0412083	0.122059	0.0239931	0.0840567	0.0862863	0.0452725	0.00536335	0.0238225	0.0538873	0.0177204	0.0231462	0.477557	0.522443	1.475704
1836	-32.44075	-45.93504	13.49429	0.0179967	0.099008	0.0135457	0.060474	0.0280777	0.000786547	0.0128119	0.00363275	0.003033	0.00766415	0.0365751	0.0434071	0.0232337	0.00353417	0.0454364	0.0217492	0.00238762	0.0369548	0.000141239	0.0902521	0.0673139	3.2197	0.260099	0.2781649	1.721835	0.224666	0.482773	0.796771	1.25507	2.07137	4.45106	1.079645	6.189979	4.126248	0.0291202	0.160203	0.021918	0.0978518	0.0454321	0.0012727	0.0207306	0.00587809	0.00490764	0.0124012	0.0591815	0.0702363	0.037594	0.00571858	0.0735198	0.0351919	0.00386336	0.0597959	0.000228537	0.146035	0.108919	0.860918	0.139082	0.6180157
1872	-31.73162	-47.21224	15.48061	0.0137378	0.0945161	0.00254807	0.0693508	0.0157677	0.0123145	0.0219946	0.00780133	0.0355909	0.027394	0.0589724	0.00848547	0.0931568	0.0465504	0.0300799	0.0677511	0.00464622	0.0377046	0.00122732	0.0106739	0.120205	2.90373	0.365425	1.100635	0.8993649	0.0618126	0.257279	0.654722	1.52736	3.88682	16.1779	2.01277	0.8171327	2.648722	0.017602	0.121102	0.0032648	0.0888579	0.0202029	0.0157784	0.0281813	0.00999569	0.0456019	0.0350994	0.0755603	0.0108723	0.11936	0.0596442	0.0385408	0.0868083	0.00595311	0.0483102	0.00157254	0.0136762	0.154016	0.449682	0.550318	0.7804688
1908	-34.80884	-52.66411	17.85527	0.129219	0.352526	0.0255536	0.121254	0.0338365	0.0414543	0.00714683	0.187832	0.0605292	0.0261659	0.0915819	0.210774	0.0685345	0.121184	0.131653	0.082445	0.0896934	0.0163941	0.0461185	0.0517508	0.077096	0.500699	1.16643	1.103079	0.8969212	0.354436	0.602988	0.854005	1.17095	1.65841	2.82138	0.7499859	0.8131072	0.1430856	0.0655023	0.178698	0.0129533	0.0614649	0.017152	0.0210135	0.00362279	0.0952136	0.0306828	0.0132637	0.0464237	0.106843	0.0347407	0.061429	0.0667363	0.0417921	0.0454663	0.00831029	0.0233779	0.0262329	0.0390806	0.448461	0.551539	1.972742
1944	-32.14889	-52.66071	20.51182	0.0180646	0.0365194	0.0399765	0.0939746	0.0793686	0.0164538	0.0353268	0.00238827	0.00223775	0.0382093	0.0994661	0.0407049	0.0769401	0.125327	0.0574697	0.152259	0.195741	0.0191935	0.0101263	0.0635294	0.0449221	0.359833	1.21339	1.738788	0.2612118	0.498979	0.712449	0.899626	1.11157	1.40361	2.00409	0.5026714	0.1502263	0.0988506	0.0144725	0.0292576	0.0320274	0.0752881	0.0635865	0.0131821	0.0283022	0.00191338	0.00179278	0.0306115	0.0796877	0.0326109	0.0616409	0.100406	0.0460421	0.121983	0.156819	0.015377	0.00811276	0.0508969	0.0359896	0.130606	0.869394	1.248199
1980	-39.13149	-51.96714	12.83565	0.104382	0.274309	0.35693	0.0176306	0.389282	0.214647	0.0654048	0.00608698	0.178438	0.0227683	0.0143048	0.123487	0.0725924	0.217873	0.606787	0.507378	0.147434	0.109423	0.0636031	0.0358432	0.0856989	3.07363	0.308791	1.246846	0.753154	0.492688	0.708054	0.897891	1.11372	1.41232	2.02968	0.5118455	0.6040474	3.317922	0.0288801	0.0758956	0.0987549	0.00487802	0.107706	0.0593881	0.0180961	0.00168414	0.0493698	0.00629949	0.00395782	0.0341662	0.0200848	0.0602808	0.167885	0.140381	0.0407918	0.0302749	0.0175976	0.00991705	0.023711	0.376577	0.623423	3.614302
2016	-30.87293	-46.57312	15.70019	0.044833	0.169151	0.0391692	0.0379337	0.0283132	0.0118439	0.0454226	0.0264867	0.0424156	0.0233058	0.0444933	0.0583014	0.0150972	0.00908177	0.0120021	0.0140518	0.067897	0.0990855	0.0422663	0.0179587	0.110538	2.82585	0.391382	1.117766	0.8822337	0.0838521	0.298535	0.685817	1.45812	3.34969	11.9258	1.792271	0.7892828	2.40673	0.0467182	0.176264	0.0408162	0.0395287	0.0295038	0.0123419	0.0473326	0.0276004	0.0441992	0.0242858	0.0463642	0.0607529	0.0157321	0.00946365	0.0125068	0.0146427	0.0707521	0.103252	0.0440435	0.0187138	0.115186	0.441117	0.558883	0.9596477
2052	-33.93011	-51.98126	18.05115	0.023768	0.100996	0.00212863	0.0234936	0.0443727	0.026697	0.00262263	0.00737449	0.002541	0.0166588	0.0351638	0.0080508	0.00155139	0.0108582	0.00428144	0.00672633	0.0115176	0.0549458	0.00012156	0.000626133	0.064067	0.879399	1.0402	1.060668	0.9393316	0.104414	0.332236	0.709088	1.41026	3.00991	9.57724	1.633694	0.8856035	0.2818042	0.0529869	0.225155	0.00474543	0.0523753	0.0989219	0.0595167	0.00584674	0.0164402	0.00566475	0.0371382	0.078392	0.017948	0.00345858	0.0242067	0.00954478	0.0149953	0.0256766	0.122493	0.000270999	0.00139586	0.142827	0.469666	0.530334	0.4485633
2088	-31.50525	-47.82555	16.32029	0.136632	0.147624	0.0869419	0.128543	0.144702	0.0364915	0.115506	0.11139	0.0516836	0.0510292	0.0442876	0.0818855	0.145352	0.187425	0.123152	0.185979	0.225775	0.113095	0.00523148	0.0231245	0.15726	1.21608	0.927973	0.6475822	1.352418	0.940906	0.97073	0.990775	1.00931	1.03015	1.06281	0.04404332	2.088411	0.436823	0.059325	0.0640977	0.0377498	0.0558126	0.062829	0.0158444	0.0501522	0.048365	0.0224408	0.0221566	0.0192295	0.0355543	0.0631113	0.0813792	0.0534718	0.0807512	0.0980305	0.0491055	0.00227149	0.0100405	0.0682817	0.676209	0.323791	2.303112
2124	-30.31567	-48.52368	18.20801	0.0625916	0.123542	0.00530902	0.0427793	0.0085084	0.0401989	0.0411071	0.104025	0.0601388	0.0855419	0.112276	0.0643739	0.212994	0.043771	0.0845122	0.333571	0.0241166	0.148696	0.0364625	0.0753254	0.0838698	0.660957	1.11301	1.199822	0.800178	0.399612	0.639319	0.869736	1.14977	1.56416	2.50243	0.6632437	0.6669139	0.197948	0.034895	0.0688753	0.0029598	0.0238496	0.00474346	0.022411	0.0229173	0.0579941	0.0335276	0.0476899	0.0625944	0.0358887	0.118745	0.0244025	0.0471158	0.185967	0.0134451	0.0828986	0.020328	0.0419942	0.0467577	0.400089	0.599911	1.793712
2160	-27.99542	-46.94017	18.94475	0.0821285	0.0643417	0.0464317	0.0353938	0.0494315	0.029458	0.0300767	0.0283357	0.00081504	0.00541651	0.0649561	0.0087673	0.0360575	0.0317024	0.00899602	0.0297984	0.0265863	0.00512533	0.0193738	0.156426	0.0139742	1.16018	0.946607	1.346092	0.6539082	0.287553	0.544522	0.827259	1.20881	1.83647	3.47762	0.901195	0.4857828	0.4085388	0.106165	0.0831725	0.0600209	0.0457525	0.0638986	0.0380795	0.0388792	0.0366287	0.00105358	0.00700176	0.0839667	0.0113332	0.0466105	0.0409807	0.0116289	0.0385194	0.0343674	0.00662536	0.025044	0.202208	0.018064	0.326954	0.673046	0.7735929
2196	-37.29878	-54.56079	17.262	0.114798	0.0275973	0.0840228	0.0210054	0.0179003	0.0477213	0.0411491	0.0484775	0.173853	0.00759114	0.0573808	0.0118828	0.00477409	0.0115582	0.0276147	0.0439221	0.030101	0.0398828	0.00772793	0.0581182	0.229502	1.86732	0.710895	1.244836	0.7551643	0.139662	0.382871	0.741174	1.34921	2.61185	7.16015	1.423384	0.6066378	0.8755706	0.103741	0.0249392	0.0759301	0.0189823	0.0161763	0.043125	0.0371858	0.0438084	0.157109	0.00686	0.0518541	0.0107383	0.00431427	0.0104449	0.024955	0.0396917	0.0272018	0.0360415	0.00698361	0.0525205	0.207397	0.377582	0.622418	1.106581
2232	-31.18397	-52.04531	20.86134	0.109634	0.0391332	0.0454616	0.109011	0.0307387	0.0411107	0.00924449	0.0708861	0.0646036	0.00221746	0.00233366	0.0429308	0.0814791	0.0540898	0.0426535	0.0762858	0.0166827	0.0118103	0.138409	0.00392115	0.0887594	0.315441	1.22819	1.757794	0.2422059	0.539767	0.740281	0.910446	1.09836	1.35084	1.85265	0.4458572	0.1377897	0.08561165	0.101382	0.0361876	0.0420397	0.100806	0.0284251	0.0380163	0.00854866	0.0655506	0.0597409	0.00205055	0.002158	0.0396995	0.0753462	0.0500185	0.039443	0.0705438	0.015427	0.0109213	0.127991	0.003626	0.0820786	0.121103	0.878897	1.081396
2268	-30.87902	-49.04845	18.16944	0.0903222	0.117654	0.0974643	0.0733129	0.167262	0.0408136	0.0848968	0.0857987	0.0165385	0.104835	0.013496	0.0159606	0.0830532	0.0432068	0.0627429	0.0629995	0.0599754	0.0383044	0.074867	0.00954686	0.301029	0.172092	1.27597	1.118355	0.8816454	0.150872	0.397562	0.749932	1.33345	2.51533	6.62814	1.367558	0.7883416	0.04495706	0.0549379	0.0715622	0.059282	0.0445921	0.101736	0.0248246	0.0516379	0.0521865	0.0100595	0.0637652	0.00820885	0.0097079	0.0505165	0.0262803	0.0381629	0.038319	0.0364796	0.0232984	0.0455374	0.00580681	0.183099	0.440823	0.559177	1.644079
2304	-31.58255	-48.10263	16.52007	0.00145179	0.0411379	0.0420988	0.0357385	0.0428934	0.0237346	0.00981779	0.0109717	0.00620425	0.0344158	0.0658238	0.00440443	0.0105398	0.0107519	0.00393658	0.0092554	0.0330148	0.0351899	0.00856566	0.00446831	0.0681286	2.69193	0.436025	1.306545	0.6934549	0.0851384	0.30076	0.687407	1.45474	3.32491	11.7456	1.781263	0.5307547	2.057931	0.00288888	0.0818593	0.0837714	0.0711153	0.0853525	0.047229	0.0195362	0.0218323	0.0123457	0.0684832	0.130981	0.00876427	0.0209728	0.021395	0.00783331	0.0184171	0.0656955	0.0700236	0.0170446	0.00889139	0.135567	0.346727	0.653273	0.5025437
2340	-40.36924	-55.29965	14.93041	0.180736	0.371163	0.327677	0.0624479	0.273762	0.0718425	0.0325766	0.0355933	0.028935	0.172847	0.0248364	0.0270515	0.0192865	0.114043	0.0514822	0.101422	0.062347	0.462989	0.00525336	0.231306	0.265899	2.03518	0.65494	0.8294949	1.170505	0.872225	0.935501	0.979414	1.02102	1.06895	1.14649	0.09884899	1.411106	1.035809	0.0618218	0.126959	0.112084	0.0213607	0.093642	0.0245742	0.011143	0.0121749	0.0098974	0.0591234	0.00849546	0.00925314	0.00659708	0.0390092	0.0176098	0.034692	0.0213262	0.158368	0.00179695	0.0791195	0.0909525	0.585253	0.414747	2.923495
2376	-30.94437	-46.41403	15.46966	0.016131	0.0060417	0.0016151	0.00327636	0.0196446	0.000370947	0.000864653	0.0022101	0.0108389	0.00181404	0.0104766	0.0105158	0.000585139	0.00560533	0.00691486	0.00584748	0.010851	0.0161449	0.000478544	0.0128555	0.00637752	0.205977	1.26467	0.2753726	1.724627	0.0528718	0.238404	0.639342	1.56411	4.19457	18.9137	2.12574	6.262885	0.05428997	0.107929	0.0404235	0.0108062	0.0219213	0.131437	0.00248191	0.00578517	0.0147872	0.0725204	0.0121373	0.0700963	0.0703586	0.00391502	0.0375038	0.0462656	0.039124	0.0726013	0.108021	0.00320182	0.086013	0.0426704	0.862314	0.137686	0.1494601
2412	-34.16827	-49.17872	15.01045	0.170487	0.26816	0.0213193	0.00954435	0.0611643	0.101428	0.0350668	0.0590713	0.337668	0.0156349	0.16904	0.011118	0.0225531	0.195589	0.0428262	0.00860509	0.0489231	0.0819817	0.0268568	0.342987	0.00614179	2.8983	0.367233	0.7845218	1.215478	0.678657	0.827743	0.942725	1.06076	1.2081	1.4735	0.2802899	1.549324	2.630759	0.0837296	0.131698	0.0104703	0.00468741	0.0300389	0.0498134	0.017222	0.0290111	0.165835	0.00767862	0.0830186	0.00546027	0.0110763	0.0960573	0.0210328	0.00422613	0.0240271	0.0402628	0.0131899	0.168448	0.00301635	0.607739	0.392261	2.036166
2448	-41.88727	-56.19714	14.30987	0.215802	0.0335894	0.0104495	0.0366559	0.0706832	0.0116934	0.0278268	0.0181148	0.0555361	0.0121166	0.0891692	0.0378298	0.0692339	0.0358124	0.0518149	0.0573554	0.0650268	0.0839764	0.00691799	0.00656313	0.0869365	1.55891	0.813698	0.2414358	1.758564	0.0893212	0.307877	0.692442	1.44416	3.24805	11.1955	1.746585	7.283774	0.6386103	0.199244	0.0310121	0.0096477	0.0338434	0.0652598	0.0107962	0.0256917	0.0167248	0.0512749	0.0111869	0.0823274	0.0349272	0.0639218	0.0330646	0.0478393	0.0529547	0.0600374	0.0775331	0.00638719	0.00605956	0.080266	0.879282	0.120718	1.083104
2484	-34.96984	-52.69686	17.72702	0.0800529	0.0320251	0.0421936	0.0325558	0.0104417	0.0620223	0.00988945	0.242973	0.00153703	0.0455099	0.0202667	0.0590029	0.00595736	0.0426802	0.040061	0.0497525	0.00767847	0.0171512	0.00532057	0.114869	0.0813334	1.05935	0.980217	0.6711106	1.328889	0.426075	0.659628	0.878263	1.13861	1.51601	2.34701	0.6168794	1.980135	0.3602436	0.0797917	0.0319206	0.0420559	0.0324496	0.0104076	0.0618199	0.00985718	0.24218	0.00153201	0.0453614	0.0202005	0.0588104	0.00593792	0.0425409	0.0399303	0.0495901	0.00765341	0.0170952	0.00530321	0.114494	0.081068	0.664445	0.335555	1.003274
2520	-30.22999	-49.47375	19.24376	0.216516	0.130139	0.0112232	0.0202883	0.0799195	0.112601	0.0408671	0.00866958	0.0242359	0.0777719	0.113773	0.144847	0.0128771	0.131051	0.0116855	0.0269125	0.0557771	0.0291724	0.0471477	0.0555375	0.088775	0.588283	1.13724	1.220555	0.7794455	0.723472	0.853964	0.951942	1.05048	1.17101	1.38222	0.2340531	0.6385994	0.1724302	0.150381	0.0903878	0.00779501	0.0140912	0.0555078	0.0782069	0.0283841	0.00602143	0.016833	0.0540163	0.0790207	0.100603	0.00894378	0.0910208	0.00811613	0.018692	0.0387398	0.0202616	0.0327463	0.0385734	0.0616584	0.389723	0.610277	1.439787
2556	-35.30557	-53.2209	17.91534	0.0814831	0.00454206	0.0529729	0.0254511	0.0248208	0.0293759	0.0136181	0.0545647	0.063083	0.0222449	0.105703	0.143688	0.0434008	0.103931	0.00154256	0.0382132	0.0130763	0.11694	0.00737978	0.103754	0.0476755	0.277319	1.24089	0.8207464	1.179254	0.11628	0.350142	0.720796	1.38735	2.85599	8.59995	1.555868	1.436806	0.07449448	0.0742469	0.0041387	0.0482686	0.0231909	0.0226165	0.0267672	0.0124088	0.049719	0.0574809	0.0202695	0.0963164	0.130928	0.0395466	0.094701	0.00140558	0.0348196	0.011915	0.106555	0.00672442	0.09454	0.0434417	0.589627	0.410373	1.09746
2592	-32.72068	-47.74896	15.02828	0.181342	0.0125534	0.0105114	0.19081	0.148145	0.0102166	0.0446058	0.0484588	0.0337702	0.0302337	0.0240624	0.0306424	0.341692	0.0951687	0.000421988	0.168088	0.457446	0.0539346	0.0877609	0.000120619	0.162083	2.67772	0.440761	0.7016429	1.298357	0.725462	0.855109	0.95234	1.05005	1.16944	1.37843	0.2320668	1.850453	2.025073	0.0850547	0.0058879	0.00493014	0.0894953	0.0694841	0.00479189	0.0209214	0.0227286	0.0158392	0.0141805	0.0112859	0.0143722	0.160263	0.0446368	0.000197924	0.078838	0.214555	0.0252968	0.0411624	5.65738e-05	0.0760214	0.649179	0.350821	2.132066
2628	-33.26423	-51.20675	17.94251	0.0998908	0.284795	0.0151835	0.0666407	0.175662	0.0254265	0.192936	0.0533011	0.0410803	0.0904849	0.0814562	0.00292318	0.147022	0.00216384	0.00033001	0.108037	0.0537571	0.104211	0.0192804	1.2069e-05	0.0947037	1.79891	0.733697	1.241121	0.7588788	0.868847	0.933733	0.978836	1.02162	1.07097	1.15095	0.1016549	0.6114462	0.8172806	0.0602006	0.171636	0.00915056	0.040162	0.105866	0.0153236	0.116275	0.0321227	0.0247576	0.0545321	0.0490907	0.0017617	0.088605	0.00130407	0.000198885	0.0651103	0.0323975	0.0628045	0.0116196	7.27354e-06	0.0570745	0.379439	0.620561	1.659298
2664	-33.14915	-51.41339	18.26424	0.13254	0.190626	0.00896674	0.00646261	0.115169	0.0543075	0.0439329	0.0471612	0.0995432	0.00868952	0.127466	0.174847	0.0432812	0.00728698	0.0227611	0.291456	0.0484011	0.103094	0.0722786	0.0333456	0.115834	0.45229	1.18257	1.370802	0.6291979	0.182648	0.436403	0.772061	1.29523	2.29146	5.47501	1.229358	0.4589998	0.1274878	0.0758474	0.109088	0.00513133	0.00369831	0.0659071	0.0310781	0.0251411	0.0269886	0.0569648	0.00497268	0.0729438	0.100058	0.0247682	0.00417006	0.0130253	0.166789	0.0276981	0.0589966	0.0413623	0.0190824	0.0662875	0.314599	0.685401	1.747451
